[ 7, 4, 5, 5, 8, 6, 1, 6, ] - 6
[ 7, 4, 6, 5, 8, 6, 1, 6, ] - 6
[ 7, 4, 2, 5, 8, 6, 1, 6, ] - 2
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 1, 6, ] - 2
[ 7, 4, 2, 5, 8, 6, 1, 6, ] - 2
[ 7, 4, 2, 5, 8, 6, 1, 6, ] - 2
[ 7, 4, 2, 5, 8, 6, 1, 6, ] - 2
Generation 12
[ 7, 4, 2, 5, 8, 6, 1, 6, ] - 2
[ 7, 4, 2, 5, 8, 6, 1, 6, ] - 2
[ 7, 4, 2, 5, 8, 6, 1, 6, ] - 2
[ 7, 4, 2, 5, 8, 6, 1, 6, ] - 2
[ 7, 4, 2, 6, 8, 6, 1, 6, ] - 5
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 1, 6, ] - 2
[ 7, 4, 2, 5, 8, 6, 1, 6, ] - 2
[ 7, 4, 2, 5, 8, 6, 1, 6, ] - 2
[ 7, 4, 2, 5, 8, 6, 1, 6, ] - 2
[ 7, 4, 2, 5, 8, 6, 1, 6, ] - 2
[ 7, 4, 2, 5, 8, 6, 1, 6, ] - 2
[ 7, 4, 2, 2, 8, 6, 1, 6, ] - 5
[ 7, 4, 2, 5, 8, 6, 1, 6, ] - 2
[ 7, 4, 2, 5, 8, 6, 1, 6, ] - 2
[ 7, 4, 2, 5, 8, 6, 1, 6, ] - 2
[ 7, 4, 2, 5, 8, 6, 1, 6, ] - 2
[ 7, 4, 2, 5, 8, 6, 1, 6, ] - 2
[ 7, 4, 2, 5, 8, 6, 1, 6, ] - 2
[ 7, 4, 2, 5, 8, 6, 1, 6, ] - 2
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 1, 6, ] - 2
[ 7, 4, 2, 5, 2, 6, 3, 6, ] - 2
[ 7, 4, 2, 5, 8, 6, 1, 6, ] - 2
[ 7, 4, 2, 5, 8, 6, 1, 6, ] - 2
[ 7, 4, 2, 5, 8, 6, 1, 6, ] - 2
[ 7, 4, 2, 5, 8, 6, 1, 6, ] - 2
[ 7, 4, 2, 5, 8, 6, 1, 6, ] - 2
[ 7, 4, 8, 5, 8, 6, 1, 6, ] - 3
[ 7, 4, 2, 5, 8, 6, 1, 6, ] - 2
[ 7, 4, 2, 5, 8, 6, 1, 6, ] - 2
[ 7, 4, 2, 5, 8, 6, 1, 6, ] - 2
[ 3, 4, 2, 5, 8, 6, 1, 6, ] - 2
[ 7, 4, 2, 5, 8, 6, 1, 6, ] - 2
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 1, 6, ] - 2
[ 4, 4, 2, 5, 8, 6, 1, 6, ] - 4
[ 7, 4, 2, 5, 8, 6, 1, 6, ] - 2
[ 7, 4, 2, 5, 8, 6, 1, 6, ] - 2
Generation 13
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 1, 6, ] - 2
[ 7, 4, 2, 5, 8, 6, 1, 6, ] - 2
[ 7, 4, 2, 5, 8, 6, 1, 6, ] - 2
[ 1, 4, 2, 5, 8, 6, 1, 6, ] - 3
[ 7, 4, 2, 5, 8, 6, 1, 6, ] - 2
[ 7, 4, 2, 5, 8, 6, 1, 6, ] - 2
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 1, 6, ] - 2
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 1, 6, ] - 2
[ 7, 4, 2, 5, 8, 6, 1, 6, ] - 2
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 1, 6, ] - 2
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 1, 6, ] - 2
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 5, 5, 8, 6, 3, 6, ] - 4
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 1, 6, ] - 2
[ 7, 4, 2, 5, 8, 6, 1, 6, ] - 2
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 1, 1, 6, ] - 2
[ 7, 4, 2, 5, 8, 6, 1, 6, ] - 2
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 1, 6, ] - 2
[ 7, 4, 2, 5, 8, 6, 1, 6, ] - 2
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 2, 4, 2, 5, 8, 6, 1, 6, ] - 3
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 1, 6, ] - 2
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 5, 4, 2, 5, 8, 6, 1, 6, ] - 3
[ 7, 4, 2, 5, 8, 6, 1, 6, ] - 2
[ 7, 4, 2, 5, 8, 6, 1, 6, ] - 2
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 3, 6, 3, 6, ] - 4
Generation 14
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 2, 2, 5, 8, 6, 3, 6, ] - 3
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 1, 8, 6, 3, 6, ] - 2
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 7, 2, 5, 8, 6, 3, 6, ] - 3
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 4, ] - 3
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 6, 2, 5, 8, 6, 3, 6, ] - 4
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 3, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 6, 8, 6, 3, 6, ] - 5
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 3, ] - 1
[ 7, 4, 2, 5, 8, 6, 5, 6, ] - 4
[ 7, 4, 2, 5, 8, 6, 3, 8, ] - 2
Generation 15
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 8, 2, 5, 8, 6, 3, 6, ] - 4
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 2, 3, 6, ] - 3
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 1, 4, 2, 5, 8, 6, 3, 6, ] - 2
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 2, 3, 6, ] - 3
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 8, 8, 6, 3, 6, ] - 3
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 3, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 8, 4, 2, 5, 8, 6, 3, 6, ] - 3
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 6, 5, 8, 6, 3, 6, ] - 5
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 7, 5, 8, 6, 3, 6, ] - 3
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 3, 8, 6, 3, 6, ] - 3
Generation 16
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 8, 4, 2, 5, 8, 6, 3, 6, ] - 3
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 1, 2, 5, 8, 6, 3, 6, ] - 2
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 5, 3, 6, ] - 2
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 5, 2, 5, 8, 6, 3, 6, ] - 3
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 4, 6, 3, 6, ] - 4
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 4, 8, 6, 3, 6, ] - 4
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 1, 5, 8, 6, 3, 6, ] - 2
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 6, 4, 2, 5, 8, 6, 3, 6, ] - 3
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 1, ] - 1
Generation 17
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 4, 5, 8, 6, 3, 6, ] - 3
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 2, 6, 3, 6, ] - 2
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 2, 6, ] - 3
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 2, 3, 6, ] - 3
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 7, 6, 3, 6, ] - 4
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 7, ] - 2
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 6, 6, 3, 6, ] - 4
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 7, 2, 5, 8, 6, 3, 6, ] - 3
[ 2, 4, 2, 5, 8, 6, 3, 6, ] - 3
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 5, 6, 3, 6, ] - 4
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 5, 4, 2, 5, 8, 6, 3, 6, ] - 3
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 6, 6, ] - 5
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 7, 3, 6, ] - 3
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 7, ] - 2
Generation 18
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 6, 4, 2, 5, 8, 6, 3, 6, ] - 3
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 8, 2, 5, 8, 6, 3, 6, ] - 4
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 4, 6, ] - 2
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 6, 3, 6, ] - 1
[ 7, 4, 2, 5, 8, 1, 3, 6, ] - 0 This is a solution for the 8 queens problem
 Duration: 296 милисекунди

Пример 2
Generation 1
[ 7, 7, 1, 6, 7, 6, 2, 8, ] - 8
[ 4, 5, 8, 3, 4, 7, 5, 3, ] - 7
[ 3, 6, 4, 4, 1, 4, 4, 2, ] - 8
[ 8, 3, 6, 2, 8, 1, 2, 1, ] - 11
[ 1, 8, 1, 7, 8, 4, 7, 5, ] - 8
[ 2, 5, 6, 3, 4, 8, 7, 2, ] - 6
[ 1, 8, 1, 7, 8, 4, 5, 7, ] - 8
[ 4, 2, 5, 5, 4, 8, 7, 2, ] - 7
[ 1, 8, 1, 7, 8, 6, 1, 6, ] - 8
[ 3, 4, 3, 3, 4, 8, 7, 2, ] - 11
[ 7, 1, 4, 2, 8, 6, 1, 6, ] - 4
[ 7, 4, 3, 3, 1, 8, 1, 3, ] - 9
[ 7, 4, 3, 3, 7, 6, 2, 8, ] - 8
[ 4, 5, 7, 3, 8, 1, 1, 6, ] - 7
[ 4, 5, 7, 3, 7, 6, 2, 8, ] - 5
[ 4, 5, 7, 3, 7, 6, 2, 8, ] - 5
[ 3, 1, 6, 5, 4, 7, 5, 3, ] - 7
[ 7, 7, 1, 6, 7, 8, 1, 3, ] - 8
[ 7, 1, 4, 2, 8, 4, 5, 7, ] - 6
[ 4, 2, 5, 5, 1, 8, 1, 3, ] - 4
[ 7, 4, 3, 3, 1, 8, 1, 3, ] - 9
[ 7, 1, 4, 2, 8, 6, 1, 7, ] - 4
[ 7, 1, 4, 2, 8, 6, 1, 6, ] - 4
[ 7, 4, 3, 3, 1, 8, 1, 3, ] - 9
[ 2, 5, 6, 3, 8, 1, 2, 1, ] - 12
[ 3, 6, 4, 4, 8, 7, 7, 5, ] - 8
[ 2, 5, 6, 3, 4, 7, 5, 3, ] - 7
[ 7, 7, 3, 6, 8, 4, 7, 5, ] - 6
[ 2, 5, 6, 3, 8, 6, 1, 6, ] - 7
[ 7, 4, 3, 3, 3, 4, 7, 5, ] - 9
[ 7, 4, 3, 3, 8, 1, 2, 1, ] - 6
[ 3, 6, 4, 4, 8, 6, 1, 6, ] - 8
[ 1, 8, 1, 7, 4, 8, 7, 2, ] - 6
[ 1, 8, 1, 7, 4, 8, 7, 2, ] - 6
[ 7, 4, 3, 3, 7, 6, 2, 8, ] - 8
[ 4, 8, 7, 3, 8, 6, 1, 6, ] - 4
[ 4, 2, 5, 5, 1, 8, 1, 3, ] - 4
[ 7, 1, 4, 2, 8, 4, 5, 7, ] - 6
[ 4, 5, 7, 3, 4, 7, 5, 3, ] - 7
[ 7, 7, 1, 6, 7, 6, 2, 8, ] - 8
Generation 2
[ 4, 8, 7, 3, 8, 4, 5, 7, ] - 9
[ 7, 1, 3, 2, 8, 6, 1, 6, ] - 6
[ 7, 1, 4, 2, 1, 8, 1, 3, ] - 5
[ 4, 2, 5, 5, 8, 6, 1, 6, ] - 5
[ 4, 2, 5, 5, 8, 6, 1, 6, ] - 5
[ 4, 8, 7, 3, 1, 8, 1, 3, ] - 4
[ 2, 5, 6, 3, 7, 6, 2, 8, ] - 7
[ 4, 7, 7, 3, 4, 8, 7, 2, ] - 8
[ 4, 2, 5, 5, 7, 6, 2, 8, ] - 8
[ 4, 5, 7, 3, 1, 8, 1, 3, ] - 4
[ 4, 8, 7, 3, 7, 6, 2, 8, ] - 5
[ 4, 5, 7, 3, 8, 6, 1, 6, ] - 5
[ 7, 1, 4, 2, 1, 8, 1, 3, ] - 5
[ 4, 2, 5, 5, 8, 6, 1, 6, ] - 5
[ 4, 2, 5, 5, 4, 8, 7, 2, ] - 7
[ 2, 5, 6, 3, 1, 8, 1, 3, ] - 4
[ 2, 5, 6, 3, 7, 6, 2, 8, ] - 7
[ 4, 5, 7, 3, 4, 8, 7, 2, ] - 7
[ 7, 1, 4, 2, 8, 4, 5, 7, ] - 6
[ 7, 1, 8, 2, 8, 4, 5, 7, ] - 6
[ 4, 8, 7, 3, 7, 6, 2, 8, ] - 5
[ 4, 5, 7, 3, 8, 6, 1, 6, ] - 5
[ 4, 2, 5, 5, 8, 6, 1, 7, ] - 4
[ 7, 1, 4, 8, 1, 8, 1, 3, ] - 5
[ 2, 5, 6, 3, 8, 6, 1, 6, ] - 7
[ 7, 6, 4, 2, 4, 8, 7, 2, ] - 5
[ 7, 1, 4, 2, 8, 6, 1, 6, ] - 4
[ 7, 1, 4, 2, 8, 6, 1, 6, ] - 4
[ 4, 5, 7, 3, 8, 4, 5, 7, ] - 10
[ 7, 1, 4, 2, 7, 6, 2, 8, ] - 4
[ 4, 5, 7, 3, 1, 8, 1, 3, ] - 4
[ 4, 2, 5, 5, 7, 6, 2, 8, ] - 8
[ 7, 1, 4, 2, 1, 7, 1, 3, ] - 7
[ 4, 2, 5, 5, 8, 6, 1, 7, ] - 4
[ 4, 2, 5, 5, 1, 8, 1, 3, ] - 4
[ 4, 2, 5, 5, 1, 8, 1, 3, ] - 4
[ 7, 1, 4, 2, 7, 6, 2, 8, ] - 4
[ 4, 5, 7, 3, 8, 6, 7, 7, ] - 9
[ 4, 2, 5, 5, 8, 6, 1, 6, ] - 5
[ 7, 1, 4, 2, 1, 8, 1, 3, ] - 5
Generation 3
[ 2, 5, 6, 3, 1, 8, 1, 3, ] - 4
[ 4, 5, 7, 3, 1, 8, 1, 3, ] - 4
[ 4, 2, 5, 5, 1, 8, 1, 3, ] - 4
[ 2, 5, 6, 3, 8, 6, 1, 7, ] - 6
[ 2, 5, 6, 3, 8, 6, 1, 6, ] - 7
[ 6, 1, 4, 2, 1, 8, 1, 3, ] - 5
[ 7, 1, 4, 2, 1, 8, 1, 3, ] - 5
[ 4, 5, 7, 3, 7, 6, 2, 8, ] - 5
[ 4, 5, 7, 3, 1, 8, 1, 3, ] - 4
[ 4, 8, 7, 3, 1, 4, 1, 3, ] - 6
[ 4, 2, 5, 5, 1, 8, 1, 3, ] - 4
[ 2, 5, 6, 1, 1, 8, 1, 3, ] - 4
[ 4, 2, 5, 5, 1, 8, 1, 3, ] - 4
[ 2, 5, 6, 3, 8, 2, 1, 7, ] - 7
[ 4, 5, 7, 3, 1, 8, 1, 3, ] - 4
[ 4, 5, 7, 3, 1, 8, 1, 3, ] - 4
[ 4, 8, 7, 3, 1, 8, 1, 3, ] - 4
[ 4, 2, 5, 5, 1, 8, 1, 3, ] - 4
[ 7, 1, 4, 2, 7, 6, 2, 8, ] - 4
[ 7, 1, 4, 3, 7, 6, 2, 8, ] - 5
[ 4, 2, 5, 5, 8, 6, 1, 7, ] - 4
[ 4, 2, 5, 5, 1, 8, 1, 3, ] - 4
[ 4, 8, 7, 3, 7, 6, 2, 8, ] - 5
[ 7, 1, 4, 2, 1, 8, 1, 3, ] - 5
[ 4, 5, 7, 3, 1, 8, 1, 3, ] - 4
[ 4, 5, 7, 3, 1, 8, 1, 3, ] - 4
[ 4, 2, 5, 5, 1, 8, 1, 3, ] - 4
[ 4, 7, 7, 3, 8, 6, 1, 7, ] - 5
[ 4, 2, 5, 5, 1, 8, 1, 3, ] - 4
[ 4, 2, 5, 5, 1, 8, 1, 3, ] - 4
[ 4, 2, 5, 5, 8, 6, 1, 7, ] - 4
[ 4, 2, 5, 5, 8, 4, 1, 7, ] - 4
[ 4, 2, 5, 5, 1, 8, 1, 3, ] - 4
[ 4, 5, 7, 3, 1, 8, 1, 3, ] - 4
[ 4, 2, 5, 5, 8, 6, 1, 7, ] - 4
[ 4, 2, 5, 5, 8, 6, 1, 7, ] - 4
[ 4, 5, 7, 3, 8, 6, 1, 7, ] - 6
[ 4, 2, 5, 5, 1, 8, 1, 3, ] - 4
[ 4, 2, 5, 5, 1, 8, 1, 3, ] - 4
[ 4, 2, 5, 5, 8, 6, 1, 7, ] - 4
Generation 4
[ 4, 2, 5, 5, 8, 4, 1, 7, ] - 4
[ 4, 2, 5, 5, 8, 6, 1, 7, ] - 4
[ 4, 5, 7, 3, 1, 8, 1, 3, ] - 4
[ 4, 2, 5, 5, 1, 8, 1, 3, ] - 4
[ 4, 2, 5, 5, 1, 8, 1, 3, ] - 4
[ 4, 2, 8, 5, 8, 6, 1, 7, ] - 3
[ 4, 2, 5, 5, 1, 8, 1, 3, ] - 4
[ 4, 2, 5, 5, 1, 6, 1, 7, ] - 4
[ 4, 5, 7, 3, 1, 8, 1, 3, ] - 4
[ 4, 2, 5, 5, 1, 8, 1, 3, ] - 4
[ 4, 2, 5, 5, 1, 8, 1, 3, ] - 4
[ 4, 7, 5, 5, 1, 8, 1, 3, ] - 5
[ 4, 2, 5, 5, 1, 8, 1, 3, ] - 4
[ 4, 5, 7, 3, 5, 8, 1, 3, ] - 5
[ 4, 2, 5, 5, 8, 6, 1, 7, ] - 4
[ 4, 2, 5, 5, 8, 4, 1, 7, ] - 4
[ 4, 5, 7, 3, 8, 6, 1, 7, ] - 6
[ 4, 2, 2, 5, 1, 8, 1, 3, ] - 3
[ 4, 5, 7, 3, 1, 8, 1, 3, ] - 4
[ 4, 2, 5, 5, 1, 8, 1, 3, ] - 4
[ 4, 2, 5, 5, 1, 8, 1, 3, ] - 4
[ 4, 5, 7, 2, 1, 8, 1, 3, ] - 3
[ 4, 5, 7, 3, 8, 4, 1, 7, ] - 8
[ 4, 2, 5, 5, 1, 8, 1, 3, ] - 4
[ 4, 2, 8, 5, 1, 8, 1, 3, ] - 3
[ 4, 2, 5, 5, 1, 8, 1, 3, ] - 4
[ 2, 5, 6, 3, 1, 8, 1, 3, ] - 4
[ 4, 2, 5, 5, 1, 8, 1, 3, ] - 4
[ 2, 5, 6, 3, 8, 6, 1, 7, ] - 6
[ 4, 2, 5, 5, 1, 8, 1, 3, ] - 4
[ 4, 2, 5, 5, 1, 8, 1, 3, ] - 4
[ 4, 2, 5, 5, 8, 6, 1, 7, ] - 4
[ 4, 2, 5, 5, 1, 8, 1, 3, ] - 4
[ 4, 5, 8, 3, 1, 8, 1, 3, ] - 6
[ 4, 2, 5, 5, 1, 8, 1, 3, ] - 4
[ 2, 5, 6, 3, 1, 8, 1, 3, ] - 4
[ 4, 2, 5, 5, 8, 4, 1, 7, ] - 4
[ 4, 2, 5, 5, 8, 6, 1, 7, ] - 4
[ 4, 2, 5, 5, 1, 8, 1, 3, ] - 4
[ 4, 2, 5, 5, 6, 4, 1, 7, ] - 4
Generation 5
[ 4, 2, 8, 5, 1, 8, 1, 3, ] - 3
[ 4, 5, 7, 3, 8, 6, 1, 7, ] - 6
[ 4, 5, 7, 3, 1, 8, 1, 3, ] - 4
[ 4, 5, 7, 3, 1, 8, 1, 3, ] - 4
[ 4, 2, 5, 5, 8, 6, 1, 7, ] - 4
[ 4, 2, 5, 5, 5, 8, 1, 3, ] - 6
